School_Year,OPT_Code,Is_OPT_Num,OPT_Clean,Name,Affiliation,Site_Type,Street_Address,City,State,Zip,Longitude,Latitude,Door_To_Door_Service,Stop_To_School_Service,Common_Carrier_Svc_Metrocards,Site_Reimbursement,Mid_Day_Service,D2D_Late_Day_Programs,S2S_Late_Day_Programs
2016-2017,20666,TRUE,20666,FAMILY WELCOME CENTER,Public,School,415 89TH STREET  5TH FLOOR,Brooklyn,NY,11209,-74.028842,40.620375,No,No,No,No,No,No,No
2016-2017,20685,TRUE,20685,THE HEARTSHARE SCHOOL,Nonsectarian,School,1825 BATH AVENUE,Brooklyn,NY,11214,-74.005191,40.60347,Yes,No,Yes,No,Yes,No,No
2016-2017,20702,TRUE,20702,ST PATRICK CATHOLIC ACADEMY,Parochial,School,401 97TH STREET,Brooklyn,NY,11209,-74.03162,40.614752,No,No,Yes,No,Yes,No,No
2016-2017,20703,TRUE,20703,ST BERNADETTE SCHOOL,Parochial,School,1313 83RD STREET,Brooklyn,NY,11228,-74.011573,40.615562,No,No,Yes,No,No,No,No
2016-2017,20704,TRUE,20704,OUR LADY OF PERP HELP ELEM SCH,Parochial,School,5902 6TH AVENUE,Brooklyn,NY,11220,-74.01354,40.638696,No,Yes,Yes,No,Yes,No,No
2016-2017,20708,TRUE,20708,ST FRANCES DECHANTAL-MR PROG.,Parochial,School,1273 57 STREET,Brooklyn,NY,11219,-73.997458,40.631065,No,No,No,No,No,No,No
2016-2017,20710,TRUE,20710,YESHIVA NOVOMINSK-KOL YEHUDA,Yeshiva,School,1690 60TH STREET,Brooklyn,NY,11204,-73.990074,40.623616,No,No,Yes,No,No,No,No
2016-2017,20711,TRUE,20711,YESHIVA KEHILATH YAKOV,Yeshiva,School,1402 40th STREET,Brooklyn,NY,11218,-73.98439,40.638457,No,No,Yes,Yes,Yes,No,No
2016-2017,20712,TRUE,20712,YESHIVA KETANA OF BENSONHURST,Yeshiva,School,3901 14th AVENUE,Brooklyn,NY,11219,-73.984088,40.639161,No,No,Yes,Yes,Yes,No,No
2016-2017,20713,TRUE,20713,D.& G. KALOIDIS PAROCHIAL SCH,Christian,School,8502 RIDGE BLVD,Brooklyn,NY,11209,-74.033552,40.624854,No,Yes,Yes,No,Yes,No,No
2016-2017,20715,TRUE,20715,BOBOVER YESHIVA BNEI ZION,Yeshiva,School,4206 15TH AVENUE,Brooklyn,NY,11219,-73.983832,40.636232,No,No,No,Yes,No,No,No
2016-2017,20716,TRUE,20716,BAY RIDGE CHRISTIAN ACAD,Christian,School,6324 7TH AVENUE,Brooklyn,NY,11220,-74.013715,40.635081,No,Yes,Yes,No,Yes,No,No
2016-2017,20719,TRUE,20719,BOBOVER YESHIVA BNEI ZION,Yeshiva,School,1533 48 STREET,Brooklyn,NY,11219,-73.986248,40.632502,No,No,Yes,Yes,No,No,No
2016-2017,20725,TRUE,20725,POLYTECHNIC PREP SCH,Nonsectarian,School,9216 SEVENTH AVENUE,Brooklyn,NY,11228,-74.023222,40.613827,No,No,Yes,No,No,No,No
2016-2017,20727,TRUE,20727,BETH JACOB HS,Yeshiva,School,4421 15TH AVENUE,Brooklyn,NY,11219,-73.984878,40.634951,Yes,No,Yes,No,Yes,No,No
2016-2017,20728,TRUE,20728,BAIS YAAKOV OF EIGHTEETH AVE,Yeshiva,School,4419 18TH AVENUE,Brooklyn,NY,11204,-73.977373,40.63055,No,Yes,Yes,No,Yes,No,Yes
2016-2017,20729,TRUE,20729,BETH JACOB BORO PK & AX,Yeshiva,School,1371 46TH STREET,Brooklyn,NY,11219,-73.98887,40.635907,Yes,No,Yes,Yes,Yes,No,No
2016-2017,20731,TRUE,20731,MACHON BAIS YAAKOV,Yeshiva,School,1681 42 STREET,Brooklyn,NY,11204,-73.979594,40.633957,No,No,Yes,No,No,No,No
2016-2017,20737,TRUE,20737,YESHIVA CH'SAN SOFER,Yeshiva,School,1876 50TH STREET,Brooklyn,NY,11204,-73.979765,40.626554,No,No,Yes,Yes,No,No,No
2016-2017,20738,TRUE,20738,YESHIVA OHEL MOSHE,Yeshiva,School,7914 BAY PARKWAY,Brooklyn,NY,11214,-73.989944,40.6058,Yes,Yes,Yes,No,Yes,No,Yes
2016-2017,20739,TRUE,20739,BAIS ESTHER SCHOOL,Yeshiva,School,1353 50TH STREET,Brooklyn,NY,11219,-73.991486,40.633843,No,No,Yes,Yes,Yes,No,No
2016-2017,20740,TRUE,20740,YESHIVA MCHZIKEI HADAS D'CHASS,Yeshiva,School,4107 16 AVENUE,Brooklyn,NY,11204,-73.980872,40.635357,No,No,No,Yes,No,No,No
2016-2017,20742,TRUE,20742,GENESIS SCHOOL,Parochial,School,7100 SHORE ROAD,Brooklyn,NY,11209,-74.036426,40.636639,No,No,Yes,No,No,No,No
2016-2017,20743,TRUE,20743,LUTHERAN ELM SCH OF BAY RIDGE,Nonsectarian,School,440 OVINGTON AVENUE,Brooklyn,NY,11209,-74.022863,40.633159,No,Yes,Yes,No,No,No,No
2016-2017,20747,TRUE,20747,OUR LADY GUADALUPE SCH,Parochial,School,1518 73RD STREET,Brooklyn,NY,11228,-74.001295,40.618379,No,No,Yes,No,Yes,No,No
2016-2017,20748,TRUE,20748,PS 748 BKLYN SCH GLOBAL SCHL,Public,School,1664 BENSON AVENUE,Brooklyn,NY,11214,-74.00727,40.607178,Yes,Yes,Yes,No,Yes,No,No
2016-2017,20750,TRUE,20750,ST ANSELM SCHOOL,Parochial,School,365 83 STREET,Brooklyn,NY,11209,-74.028489,40.625375,No,Yes,Yes,No,Yes,No,No
2016-2017,20751,TRUE,20751,ST EPHREM SCHOOL,Parochial,School,7415 FORT HAMILTON PARKWAY,Brooklyn,NY,11228,-74.015829,40.626102,No,Yes,Yes,No,Yes,No,No
2016-2017,20759,TRUE,20759,VISITATION ACADEMY,Parochial,School,8902 RIDGE BOULEVARD,Brooklyn,NY,11209,-74.034764,40.621891,Yes,Yes,Yes,No,No,No,No
2016-2017,20760,TRUE,20760,XAVERIAN HS,Parochial,School,7100 SHORE ROAD,Brooklyn,NY,11209,-74.036426,40.636639,No,No,Yes,No,No,No,No
2016-2017,20762,TRUE,20762,BNOS CHAYA,Yeshiva,School,4511 14TH AVENUE,Brooklyn,NY,11219,-73.987625,40.635762,No,No,No,Yes,No,No,No
2016-2017,20764,TRUE,20764,VIZNITZ CHAIDER TIFERES YISROL,Yeshiva,School,1424 43RD STREET,Brooklyn,NY,11211,-73.985785,40.636564,No,No,Yes,Yes,No,No,No
2016-2017,20765,TRUE,20765,YESHIVA YAGDIL TORAH,Yeshiva,School,5110 18TH AVENUE,Brooklyn,NY,11204,-73.982345,40.627097,No,No,Yes,Yes,No,No,No
2016-2017,20768,TRUE,20768,YESHIVA BETH HILLEL,Yeshiva,School,1364 42ND STREET,Brooklyn,NY,11219,-73.986787,40.638082,No,No,Yes,Yes,Yes,No,No
2016-2017,20769,TRUE,20769,YESHIVA BAIS CHAYA ESTHER,Yeshiva,School,1020 56TH STREET,Brooklyn,NY,11219,-74.002141,40.63459,No,No,Yes,Yes,No,No,No
2016-2017,20770,TRUE,20770,TOMER DVORA HS,Yeshiva,School,5801 16th AVENUE,Brooklyn,NY,11204,-73.990756,40.625861,No,No,Yes,No,Yes,No,No
2016-2017,20772,TRUE,20772,UNITED TAL ACAD OF BORO PARK,Yeshiva,School,5411 FT HAMILTON PARKWAY,Brooklyn,NY,11219,-74.001323,40.635808,No,No,Yes,Yes,No,No,No
2016-2017,20778,TRUE,20778,YESHIVA BOYAN,Yeshiva,School,1205 44TH STREET,Brooklyn,NY,11219,-73.990965,40.638996,No,No,Yes,Yes,No,No,No
2016-2017,20784,TRUE,20784,TIFERES MIRIAM HS FOR  GIRLS,Yeshiva,School,6510 17TH AVENUE,Brooklyn,NY,11204,-73.99269,40.620431,Yes,No,Yes,No,Yes,No,No
2016-2017,20792,TRUE,20792,THE JEWISH CTR FOR SP EDUC,Yeshiva,School,1760 53RD STREET,Brooklyn,NY,11204,-73.98436,40.626588,Yes,No,Yes,No,Yes,No,No
2016-2017,20793,TRUE,20793,HOLY ANGELS CATHOLIC ACADEMY,Parochial,School,337 74TH STREET,Brooklyn,NY,11209,-74.02639,40.631976,No,No,Yes,No,Yes,No,No
2016-2017,20795,TRUE,20795,YESHIVA KEHLATH YAKOV II,Yeshiva,School,4706 10 AVE,Brooklyn,NY,11219,-73.997773,40.640066,No,No,Yes,Yes,No,No,No
2016-2017,20798,TRUE,20798,B'NOS YERU D'CHASIDEI BELZ,Yeshiva,School,600 MCDONALD AVENUE,Brooklyn,NY,11218,-73.978929,40.639431,No,No,Yes,Yes,Yes,No,No
2016-2017,20800,TRUE,20800,MOSDOS SQUARE,Yeshiva,School,1373 43 ST,Brooklyn,NY,11219,-73.987099,40.637575,No,No,Yes,Yes,No,No,No
2016-2017,20802,TRUE,20802,ADELPHI ACADEMY,Nonsectarian,School,8515 RIDGE BLVD,Brooklyn,NY,11209,-74.03337,40.624726,Yes,No,Yes,No,Yes,No,No
2016-2017,20803,TRUE,20803,LEIF ERICSON DAY SCH,Christian,School,1037 72ND STREET,Brooklyn,NY,11228,-74.011295,40.625551,No,No,Yes,No,Yes,No,No
2016-2017,20808,TRUE,20808,UNITED TALMUD ACAD-GIRLS,Yeshiva,School,5301 14 AVENUE,Brooklyn,NY,11219,-73.992245,40.63132,No,No,Yes,Yes,No,No,No
2016-2017,20809,TRUE,20809,UNITED TALMUD BORO-PK,Yeshiva,School,1350 53TH STREET,Brooklyn,NY,11219,-73.993419,40.632054,No,No,Yes,Yes,No,No,No
2016-2017,20810,TRUE,20810,TALMUD TORAH TIFERES BUNIM,Yeshiva,School,5202 13TH AVENUE,Brooklyn,NY,11219,-73.994047,40.633311,No,No,Yes,Yes,Yes,No,No
2016-2017,20813,TRUE,20813,UNITED TALMUDICAL ACAD,Yeshiva,School,960 49TH STREET,Brooklyn,NY,11219,-73.999739,40.639521,No,No,Yes,No,No,No,No
2016-2017,20816,TRUE,20816,YESHIVA TIFERES ELIMELECH,Yeshiva,School,1650 56th  STREET,Brooklyn,NY,11204,-73.98866,40.626447,No,No,Yes,Yes,Yes,No,No
2016-2017,20818,TRUE,20818,GATEWAY CITY ACADEMY,Christian,School,257 BAY RIDGE AVENUE,Brooklyn,NY,11220,-74.026886,40.636093,No,Yes,Yes,No,Yes,No,No
2016-2017,20835,TRUE,20835,BETH JACOB DAY SCHOOL,Yeshiva,School,85 PARKVILLE AVENUE,Brooklyn,NY,11230,-73.975143,40.629199,Yes,Yes,Yes,No,Yes,No,Yes
2016-2017,20840,TRUE,20840,BIAS YITZCHOK SCHOOL,Yeshiva,School,1413 45TH STREET,Brooklyn,NY,11219,-73.987008,40.635697,No,No,Yes,Yes,No,No,No
2016-2017,20843,TRUE,20843,MOSDOS SATMAR,Yeshiva,School,4423  15TH AVENUE,Brooklyn,NY,11219,-73.984885,40.634945,No,No,Yes,Yes,No,No,No
2016-2017,20844,TRUE,20844,BNOS ZION OF BOBOV,Yeshiva,School,5000 14TH AVENUE,Brooklyn,NY,11219,-73.990672,40.633106,No,No,Yes,Yes,Yes,No,No
2016-2017,20845,TRUE,20845,YESHIVA YESODE HATORAH,Yeshiva,School,1350 50TH STREET,Brooklyn,NY,11219,-73.991668,40.633736,No,No,Yes,Yes,No,No,No
2016-2017,20854,TRUE,20854,MOSDOS SATMAR,Yeshiva,School,1364  52ND STREET,Brooklyn,NY,11219,-73.992615,40.632483,No,No,No,Yes,No,No,No
2016-2017,20857,TRUE,20857,BISHOP KEARNEY HIGH SCH,Parochial,School,2202 60 STREET,Brooklyn,NY,11204,-73.978168,40.616425,No,No,Yes,No,Yes,No,No
2016-2017,20858,TRUE,20858,BAY RIDGE PREPARATORY SCHOOL,Nonsectarian,School,8101 RIDGE BOULEVARD,Brooklyn,NY,11209,-74.032194,40.627607,Yes,No,Yes,No,Yes,No,No
2016-2017,20859,TRUE,20859,BAY RIDGE PREP SCHOOL,Nonsectarian,School,7420 4th Avenue,Brooklyn,NY,11209,-74.024979,40.631331,Yes,No,Yes,No,No,No,No
2016-2017,20865,TRUE,20865,AHRC MS/HS,Nonsectarian,School,1201 66TH STREET,Brooklyn,NY,11219,-74.003951,40.626578,Yes,No,Yes,No,Yes,No,No
2016-2017,20866,TRUE,20866,YESHIVA KETANA OF BENSONHURST,Yeshiva,School,2025 67TH STREET,Brooklyn,NY,11220,-73.986295,40.615002,No,Yes,Yes,Yes,Yes,No,Yes
2016-2017,20868,TRUE,20868,YESHIVA OHR TORAH,Yeshiva,School,4615 14TH AVENUE,Brooklyn,NY,11219,-73.988225,40.635182,Yes,No,Yes,No,No,No,No
2016-2017,20869,TRUE,20869,BAIS SARAH SCHOOL,Yeshiva,School,6101 16TH AVENUE,Brooklyn,NY,11204,-73.992549,40.624138,Yes,No,Yes,Yes,Yes,No,No
2016-2017,20871,TRUE,20871,TALMUD TORAH OHR MOSHE,Yeshiva,School,1774 58TH STREET,Brooklyn,NY,11204,-73.986898,40.623556,Yes,No,Yes,Yes,No,No,No
2016-2017,20874,TRUE,20874,YESHIVA NESIVOS CHAIM,Yeshiva,School,221 AVENUE F,Brooklyn,NY,11218,-73.976182,40.633401,No,No,Yes,No,No,No,No
2016-2017,20875,TRUE,20875,Cong. Machna Shalva (Girls Sr),Yeshiva,School,1462  62ND STREET,Brooklyn,NY,11219,-73.996244,40.625486,No,No,Yes,Yes,Yes,No,No
2016-2017,20876,TRUE,20876,TALMUD TORAH MEVAKSHAI HESHEM,Yeshiva,School,550 OCEAN PARKWAY,Brooklyn,NY,11218,-73.972894,40.634896,Yes,No,No,Yes,No,No,No
2016-2017,20878,TRUE,20878,OHR HALIMUD,Yeshiva,School,1681  42ND STREET,Brooklyn,NY,11204,-73.979594,40.633957,Yes,No,Yes,No,No,No,No
2016-2017,20883,TRUE,20883,BOBOVER YESHIVA BNEI ZION-47,Yeshiva,School,1569 47TH STREET,Brooklyn,NY,11219,-73.985092,40.632716,No,No,Yes,Yes,No,No,No
2016-2017,20884,TRUE,20884,CHEDER GAN YISROEL ll,Yeshiva,School,1581 52nd STREET,Brooklyn,NY,11219,-73.987807,40.629795,Yes,Yes,Yes,No,Yes,No,Yes
2016-2017,20887,TRUE,20887,GAN YISROEL (GIRLS),Yeshiva,School,3909 15TH AVENUE,Brooklyn,NY,11219,-73.981914,40.637801,No,Yes,Yes,No,Yes,No,No
2016-2017,20891,TRUE,20891,YESHIVA SHAREI HATZLUCHA,Yeshiva,School,1535 63rd Street,Brooklyn,NY,11219,-73.99505,40.623969,No,No,No,Yes,No,No,No
2016-2017,20894,TRUE,20894,Cong. Machna Shalva (Girls Jr),Yeshiva,School,1363 50TH STREET,Brooklyn,NY,11219,-73.991331,40.63375,No,No,No,Yes,Yes,No,No
2016-2017,20897,TRUE,20897,Cong. Machna Shalva (Boys Sr),Yeshiva,School,1315 43rd street,Brooklyn,NY,11219,-73.988001,40.63812,No,No,Yes,Yes,Yes,No,No
2016-2017,20915,TRUE,20915,HEBREW ACAD SPEC CHILDREN,Yeshiva,School,6220 14 AVENUE,Brooklyn,NY,11219,-73.997792,40.626267,Yes,No,Yes,No,Yes,No,No
2016-2017,20971,TRUE,20971,PS 971,Public,School,6214 4TH AVENUE,Brooklyn,NY,11220,-74.019896,40.639656,Yes,Yes,Yes,No,Yes,No,No
2016-2017,20977,TRUE,20977,TOMER DVORA SCHOOL #2,Yeshiva,School,1600 55TH STREET,Brooklyn,NY,11204,-73.988711,40.627388,No,No,No,Yes,No,No,No
2016-2017,20981,TRUE,20981,BKLYN FIELD SUPPORT CTR,Public,Office,415 89TH STREET,Brooklyn,NY,11209,-74.028842,40.620375,No,No,Yes,No,No,No,No
2016-2017,20982,TRUE,20982,CFN # 410,Public,Office,415 89TH STREET  ROOM 404,Brooklyn,NY,11209,-74.028842,40.620375,No,No,No,No,No,No,No
2016-2017,20989,TRUE,20989,CFN # 609,Public,Office,415 89TH STREET,Brooklyn,NY,11209,-74.028842,40.620375,No,No,No,No,No,No,No
2016-2017,21001,TRUE,21001,PATHWAY STUDY CENTER,Yeshiva,School,1305 CONEY ISLAND AVENUE,Brooklyn,NY,11230,-73.965267,40.625853,Yes,No,Yes,No,Yes,No,No
2016-2017,21002,TRUE,21002,JEWISH CTR FOR SP ED,Yeshiva,School,321 AVENUE N,Brooklyn,NY,11230,-73.971629,40.61438,Yes,No,Yes,No,Yes,No,No
2016-2017,21003,TRUE,21003,BAIS YAAKOV D'GUR HS,Yeshiva,School,1975 51st STREET,Brooklyn,NY,11204,-73.977886,40.624713,No,No,Yes,No,Yes,No,No
2016-2017,21004,TRUE,21004,Yeshiva Yesodei Hachaim,Yeshiva,School,1326 Ocean Parkway,Brooklyn,NY,11230,-73.96935,40.616175,No,No,Yes,No,No,No,No
2016-2017,21005,TRUE,21005,P2G@EDWARD R MURROW HS,Public,School,1600 AVENUE L,Brooklyn,NY,11230,-73.959275,40.620447,No,No,Yes,No,No,No,No
2016-2017,21006,TRUE,21006,FTH OMNI REHAB CENTER,Nonsectarian,Office,1651 CONEY  ISLAND AVENUE,Brooklyn,NY,11230,-73.963601,40.617079,No,No,No,No,No,No,No
2016-2017,21007,TRUE,21007,P771K @ H 344,Public,School,521 WEST AVENUE,Brooklyn,NY,11224,-73.973031,40.582546,Yes,No,Yes,No,No,No,No
2016-2017,21009,TRUE,21009,Yeshivat Lev Torah,Yeshiva,School,875 Avenue Z,Brooklyn,NY,11235,-73.961706,40.587245,No,No,No,Yes,Yes,No,No
2016-2017,21010,TRUE,21010,Yeshiva Zichron Mordechai,Yeshiva,School,1326 Ocean Parkway,Brooklyn,NY,11230,-73.96935,40.616175,Yes,No,Yes,No,No,No,No
2016-2017,21012,TRUE,21012,MACHZIKEI HADAS D'CHASIDEI BET,Yeshiva,School,841 OCEAN PARKWAY,Brooklyn,NY,11204,-73.970836,40.628053,No,No,No,Yes,No,No,No
2016-2017,21090,TRUE,21090,PS 90,Public,School,2840 WEST 12TH STREET,Brooklyn,NY,11224,-73.979751,40.578165,Yes,Yes,Yes,No,Yes,No,No
2016-2017,21095,TRUE,21095,PS 95,Public,School,345 VAN SICKLEN STREET,Brooklyn,NY,11223,-73.975079,40.59569,Yes,Yes,Yes,No,Yes,No,No
2016-2017,21096,TRUE,21096,IS 96,Public,School,99 AVENUE P,Brooklyn,NY,11204,-73.984679,40.607615,Yes,Yes,Yes,No,Yes,No,No
2016-2017,21097,TRUE,21097,PS 97,Public,School,1855 STILLWELL AVENUE,Brooklyn,NY,11223,-73.986042,40.601451,Yes,Yes,Yes,No,Yes,No,No
2016-2017,21099,TRUE,21099,PS 99,Public,School,1120 EAST 10TH STREET,Brooklyn,NY,11230,-73.965698,40.621559,Yes,Yes,Yes,No,Yes,No,No
2016-2017,21100,TRUE,21100,PS 100,Public,School,2951 WEST 3RD STREET,Brooklyn,NY,11224,-73.971213,40.577318,Yes,Yes,Yes,No,Yes,No,No
